TimeStep,AssetPrice,OptionPrice
25,271.014,221.014
25,277.735,227.735
25,284.622,234.622
25,291.68,241.68
25,298.912,248.912
25,306.325,256.325
25,313.921,263.921
25,321.705,271.705
25,329.683,279.683
25,337.858,287.858
25,346.236,296.236
25,354.821,304.821
25,363.62,313.62
25,372.637,322.637
25,381.877,331.877
25,391.347,341.347
25,401.051,351.051
25,410.996,360.996
25,421.188,371.188
25,431.632,381.632
25,442.336,392.336
25,453.304,403.304
25,464.545,414.545
25,476.065,426.065
25,487.87,437.87
25,499.968,449.968
25,512.366,462.366
25,525.071,475.071
25,538.091,488.091
25,551.434,501.709
25,565.109,516.112
25,579.122,531.322
26,4.31688,0
26,4.42393,1.34546e-36
26,4.53363,5.50088e-36
26,4.64605,2.1055e-35
26,4.76126,7.97839e-35
26,4.87933,3.00341e-34
26,5.00032,1.12335e-33
26,5.12432,4.17424e-33
26,5.25139,1.54086e-32
26,5.38161,5.64975e-32
26,5.51506,2.05746e-31
26,5.65182,7.44085e-31
26,5.79197,2.67214e-30
26,5.93559,9.52787e-30
26,6.08278,3.37275e-29
26,6.23362,1.18516e-28
26,6.38819,4.13355e-28
26,6.5466,1.43079e-27
26,6.70894,4.91456e-27
26,6.87531,1.67493e-26
26,7.0458,5.66321e-26
26,7.22051,1.89945e-25
26,7.39956,6.31885e-25
26,7.58305,2.08469e-24
26,7.77109,6.81992e-24
26,7.9638,2.21207e-23
26,8.16128,7.11279e-23
26,8.36365,2.26698e-22
26,8.57105,7.1608e-22
26,8.78359,2.24142e-21
26,9.0014,6.95138e-21
26,9.22461,2.13573e-20
26,9.45336,6.49956e-20
26,9.68778,1.95895e-19
26,9.92801,5.84658e-19
26,10.1742,1.72764e-18
26,10.4265,5.05375e-18
26,10.685,1.46325e-17
26,10.95,4.19275e-17
26,11.2215,1.18875e-16
26,11.4998,3.33444e-16
26,11.785,9.25188e-16
26,12.0772,2.53888e-15
26,12.3767,6.88956e-15
26,12.6836,1.84844e-14
26,12.9981,4.90249e-14
26,13.3204,1.28514e-13
26,13.6507,3.32922e-13
26,13.9892,8.52148e-13
26,14.3361,2.15476e-12
26,14.6916,5.38175e-12
26,15.0559,1.32744e-11
26,15.4293,3.23299e-11
26,15.8119,7.77353e-11
26,16.204,1.84495e-10
26,16.6058,4.3215e-10
26,17.0176,9.98839e-10
26,17.4396,2.2777e-09
26,17.872,5.12355e-09
26,18.3152,1.1367e-08
26,18.7694,2.4869e-08
26,19.2348,5.36459e-08
26,19.7118,1.14082e-07
26,20.2006,2.3913e-07
26,20.7015,4.93998e-07
26,21.2149,1.00561e-06
26,21.7409,2.01691e-06
26,22.28,3.9851e-06
26,22.8325,7.7559e-06
26,23.3987,1.48667e-05
26,23.9789,2.80629e-05
26,24.5736,5.21605e-05
26,25.1829,9.54551e-05
26,25.8074,0.000171974
26,26.4473,0.000305
26,27.1032,0.000532445
26,27.7753,0.000914875
26,28.464,0.00154717
26,29.1698,0.00257505
26,29.8932,0.00421789
26,30.6344,0.00679922
26,31.3941,0.0107865
26,32.1726,0.0168408
26,32.9704,0.0258779
26,33.788,0.0391379
26,34.6258,0.0582642
26,35.4844,0.0853855
26,36.3644,0.123196
26,37.2661,0.175023
26,38.1902,0.244882
26,39.1372,0.337492
26,40.1077,0.458258
26,41.1023,0.6132
26,42.1215,0.808837
26,43.166,1.05201
26,44.2364,1.34965
26,45.3334,1.70854
26,46.4575,2.13504
26,47.6095,2.63479
26,48.7901,3.2125
26,50,3.87173
26,51.2399,4.61478
26,52.5105,5.44263
26,53.8126,6.35499
26,55.147,7.35039
26,56.5145,8.42638
26,57.9159,9.57972
26,59.3521,10.8067
26,60.8239,12.1032
26,62.3321,13.4654
26,63.8778,14.8892
26,65.4618,16.3713
26,67.0851,17.9085
26,68.7486,19.4983
26,70.4534,21.1388
26,72.2005,22.8285
26,73.9908,24.5665
26,75.8256,26.3524
26,77.7059,28.1861
26,79.6328,30.068
26,81.6075,31.9987
26,83.6311,33.9791
26,85.705,36.0103
26,87.8302,38.0937
26,90.0082,40.2307
26,92.2401,42.423
26,94.5275,44.6725
26,96.8715,46.9812
26,99.2736,49.3512
26,101.735,51.7848
26,104.258,54.2846
26,106.843,56.8531
26,109.493,59.4932
26,112.208,62.208
26,114.991,64.9905
26,117.842,67.842
26,120.764,70.7641
26,123.759,73.7588
26,126.828,76.8277
26,129.973,79.9726
26,133.196,83.1956
26,136.499,86.4985
26,139.883,89.8833
26,143.352,93.3521
26,146.907,96.9068
26,150.55,100.55
26,154.283,104.283
26,158.109,108.109
26,162.029,112.029
26,166.047,116.047
26,170.165,120.165
26,174.385,124.385
26,178.709,128.709
26,183.14,133.14
26,187.682,137.682
26,192.336,142.336
26,197.105,147.105
26,201.993,151.993
26,207.002,157.002
26,212.135,162.135
26,217.395,167.395
26,222.786,172.786
26,228.311,178.311
26,233.972,183.972
26,239.774,189.774
26,245.72,195.72
26,251.813,201.813
26,258.057,208.057
26,264.456,214.456
26,271.014,221.014
26,277.735,227.735
26,284.622,234.622
26,291.68,241.68
26,298.912,248.912
26,306.325,256.325
26,313.921,263.921
26,321.705,271.705
26,329.683,279.683
26,337.858,287.858
26,346.236,296.236
26,354.821,304.821
26,363.62,313.62
26,372.637,322.637
26,381.877,331.877
26,391.347,341.347
26,401.051,351.051
26,410.996,360.996
26,421.188,371.188
26,431.632,381.632
26,442.336,392.336
26,453.304,403.304
26,464.545,414.545
26,476.065,426.065
26,487.87,437.87
26,499.968,449.968
26,512.366,462.366
26,525.071,475.071
26,538.091,488.091
26,551.434,501.699
26,565.109,516.092
26,579.122,531.293
27,4.31688,0
27,4.42393,6.42526e-37
27,4.53363,2.6464e-36
27,4.64605,1.02138e-35
27,4.76126,3.90323e-35
27,4.87933,1.48191e-34
27,5.00032,5.59034e-34
27,5.12432,2.09525e-33
27,5.25139,7.80138e-33
27,5.38161,2.88539e-32
27,5.51506,1.05996e-31
27,5.65182,3.86705e-31
27,5.79197,1.40098e-30
27,5.93559,5.03962e-30
27,6.08278,1.79983e-29
27,6.23362,6.38093e-29
27,6.38819,2.24546e-28
27,6.5466,7.84238e-28
27,6.70894,2.71806e-27
27,6.87531,9.34735e-27
27,7.0458,3.18921e-26
27,7.22051,1.07942e-25
27,7.39956,3.62372e-25
27,7.58305,1.20648e-24
27,7.77109,3.98324e-24
27,7.9638,1.30389e-23
27,8.16128,4.23134e-23
27,8.36365,1.3611e-22
27,8.57105,4.33927e-22
27,8.78359,1.37088e-21
27,9.0014,4.29115e-21
27,9.22461,1.3307e-20
27,9.45336,4.08748e-20
27,9.68778,1.24348e-19
27,9.92801,3.74593e-19
27,10.1742,1.11727e-18
27,10.4265,3.29888e-18
27,10.685,9.64092e-18
27,10.95,2.78834e-17
27,11.2215,7.97959e-17
27,11.4998,2.2592e-16
27,11.785,6.32698e-16
27,12.0772,1.75242e-15
27,12.3767,4.79963e-15
27,12.6836,1.29967e-14
27,12.9981,3.47894e-14
27,13.3204,9.20389e-14
27,13.6507,2.40623e-13
27,13.9892,6.2154e-13
27,14.3361,1.58597e-12
27,14.6916,3.99709e-12
27,15.0559,9.94807e-12
27,15.4293,2.4446e-11
27,15.8119,5.93029e-11
27,16.204,1.41995e-10
27,16.6058,3.35522e-10
27,17.0176,7.82259e-10
27,17.4396,1.79924e-09
27,17.872,4.08191e-09
27,18.3152,9.13279e-09
27,18.7694,2.01483e-08
27,19.2348,4.38227e-08
27,19.7118,9.39545e-08
27,20.2006,1.9853e-07
27,20.7015,4.1339e-07
27,21.2149,8.48116e-07
27,21.7409,1.71416e-06
27,22.28,3.41259e-06
27,22.8325,6.69114e-06
27,23.3987,1.29194e-05
27,23.9789,2.45618e-05
27,24.5736,4.5973e-05
27,25.1829,8.4708e-05
27,25.8074,0.000153632
27,26.4473,0.000274245
27,27.1032,0.000481792
27,27.7753,0.000832942
27,28.464,0.00141703
27,29.1698,0.00237211
27,29.8932,0.00390721
27,30.6344,0.0063324
27,31.3941,0.0100981
27,32.1726,0.0158448
27,32.9704,0.0244637
27,33.788,0.0371682
27,34.6258,0.055573
27,35.4844,0.0817788
27,36.3644,0.118455
27,37.2661,0.168911
27,38.1902,0.237155
27,39.1372,0.327911
27,40.1077,0.446607
27,41.1023,0.599307
27,42.1215,0.792588
27,43.166,1.03337
27,44.2364,1.32867
27,45.3334,1.68538
27,46.4575,2.10995
27,47.6095,2.60811
27,48.7901,3.18464
27,50,3.84316
27,51.2399,4.58598
27,52.5105,5.41409
27,53.8126,6.32715
27,55.147,7.32365
27,56.5145,8.40105
27,57.9159,9.55603
27,59.3521,10.7848
27,60.8239,12.0832
27,62.3321,13.4472
27,63.8778,14.8728
27,65.4618,16.3565
27,67.0851,17.8953
27,68.7486,19.4865
27,70.4534,21.1283
27,72.2005,22.8191
27,73.9908,24.5581
27,75.8256,26.3449
27,77.7059,28.1794
27,79.6328,30.062
27,81.6075,31.9933
27,83.6311,33.9743
27,85.705,36.0061
27,87.8302,38.09
27,90.0082,40.2275
27,92.2401,42.4203
27,94.5275,44.6703
27,96.8715,46.9794
27,99.2736,49.3498
27,101.735,51.7838
27,104.258,54.2839
27,106.843,56.8527
27,109.493,59.493
27,112.208,62.208
27,114.991,64.9905
27,117.842,67.842
27,120.764,70.7641
27,123.759,73.7588
27,126.828,76.8277
27,129.973,79.9726
27,133.196,83.1956
27,136.499,86.4985
27,139.883,89.8833
27,143.352,93.3521
27,146.907,96.9068
27,150.55,100.55
27,154.283,104.283
27,158.109,108.109
27,162.029,112.029
27,166.047,116.047
27,170.165,120.165
27,174.385,124.385
27,178.709,128.709
27,183.14,133.14
27,187.682,137.682
27,192.336,142.336
27,197.105,147.105
27,201.993,151.993
27,207.002,157.002
27,212.135,162.135
27,217.395,167.395
27,222.786,172.786
27,228.311,178.311
27,233.972,183.972
27,239.774,189.774
27,245.72,195.72
27,251.813,201.813
27,258.057,208.057
27,264.456,214.456
27,271.014,221.014
27,277.735,227.735
27,284.622,234.622
27,291.68,241.68
27,298.912,248.912
27,306.325,256.325
27,313.921,263.921
27,321.705,271.705
27,329.683,279.683
27,337.858,287.858
27,346.236,296.236
27,354.821,304.821
27,363.62,313.62
27,372.637,322.637
27,381.877,331.877
27,391.347,341.347
27,401.051,351.051
27,410.996,360.996
27,421.188,371.188
27,431.632,381.632
27,442.336,392.336
27,453.304,403.304
27,464.545,414.545
27,476.065,426.065
27,487.87,437.87
27,499.968,449.968
27,512.366,462.366
27,525.071,475.071
27,538.091,488.091
27,551.434,501.688
27,565.109,516.073
27,579.122,531.264
28,4.31688,0
28,4.42393,3.03283e-37
28,4.53363,1.25847e-36
28,4.64605,4.89794e-36
28,4.76126,1.88779e-35
28,4.87933,7.22903e-35
28,5.00032,2.75068e-34
28,5.12432,1.03992e-33
28,5.25139,3.90586e-33
28,5.38161,1.45729e-32
28,5.51506,5.40064e-32
28,5.65182,1.98777e-31
28,5.79197,7.26552e-31
28,5.93559,2.63692e-30
28,6.08278,9.5019e-30
28,6.23362,3.39906e-29
28,6.38819,1.20696e-28
28,6.5466,4.25363e-28
28,6.70894,1.48769e-27
28,6.87531,5.16292e-27
28,7.0458,1.7777e-26
28,7.22051,6.07221e-26
28,7.39956,2.05734e-25
28,7.58305,6.91322e-25
28,7.77109,2.30364e-24
28,7.9638,7.61112e-24
28,8.16128,2.49302e-23
28,8.36365,8.09448e-23
28,8.57105,2.6048e-22
28,8.78359,8.30662e-22
28,9.0014,2.62467e-21
28,9.22461,8.21607e-21
28,9.45336,2.54758e-20
28,9.68778,7.82354e-20
28,9.92801,2.37916e-19
28,10.1742,7.16345e-19
28,10.4265,2.13517e-18
28,10.685,6.29923e-18
28,10.95,1.83915e-17
28,11.2215,5.31318e-17
28,11.4998,1.51854e-16
28,11.785,4.29304e-16
28,12.0772,1.20032e-15
28,12.3767,3.31855e-15
28,12.6836,9.0709e-15
28,12.9981,2.45091e-14
28,13.3204,6.54494e-14
28,13.6507,1.72708e-13
28,13.9892,4.50267e-13
28,14.3361,1.1596e-12
28,14.6916,2.94948e-12
28,15.0559,7.40818e-12
28,15.4293,1.83708e-11
28,15.8119,4.497e-11
28,16.204,1.08647e-10
28,16.6058,2.59023e-10
28,17.0176,6.09267e-10
28,17.4396,1.41369e-09
28,17.872,3.23521e-09
28,18.3152,7.30094e-09
28,18.7694,1.62447e-08
28,19.2348,3.56309e-08
28,19.7118,7.70294e-08
28,20.2006,1.64108e-07
28,20.7015,3.44493e-07
28,21.2149,7.12425e-07
28,21.7409,1.45126e-06
28,22.28,2.91161e-06
28,22.8325,5.75232e-06
28,23.3987,1.11897e-05
28,23.9789,2.14292e-05
28,24.5736,4.03971e-05
28,25.1829,7.49559e-05
28,25.8074,0.000136875
28,26.4473,0.000245963
28,27.1032,0.000434912
28,27.7753,0.00075664
28,28.464,0.00129511
28,29.1698,0.00218087
28,29.8932,0.0036128
28,30.6344,0.00588765
28,31.3941,0.00943887
28,32.1726,0.0148862
28,32.9704,0.0230964
28,33.788,0.0352552
28,34.6258,0.0529483
28,35.4844,0.0782473
28,36.3644,0.113795
28,37.2661,0.162884
28,38.1902,0.22951
28,39.1372,0.318405
28,40.1077,0.435018
28,41.1023,0.585454
28,42.1215,0.776352
28,43.166,1.01471
28,44.2364,1.30764
28,45.3334,1.66214
28,46.4575,2.08474
28,47.6095,2.58128
28,48.7901,3.15662
28,50,3.81441
28,51.2399,4.55701
28,52.5105,5.38538
28,53.8126,6.29917
28,55.147,7.29678
28,56.5145,8.37562
28,57.9159,9.53228
28,59.3521,10.7628
28,60.8239,12.0631
28,62.3321,13.429
28,63.8778,14.8564
28,65.4618,16.3419
28,67.0851,17.8822
28,68.7486,19.4748
28,70.4534,21.1178
28,72.2005,22.8097
28,73.9908,24.5497
28,75.8256,26.3374
28,77.7059,28.1727
28,79.6328,30.056
28,81.6075,31.988
28,83.6311,33.9696
28,85.705,36.002
28,87.8302,38.0864
28,90.0082,40.2244
28,92.2401,42.4177
28,94.5275,44.6681
28,96.8715,46.9776
28,99.2736,49.3484
28,101.735,51.7828
28,104.258,54.2832
28,106.843,56.8524
28,109.493,59.4929
28,112.208,62.208
28,114.991,64.9905
28,117.842,67.842
28,120.764,70.7641
28,123.759,73.7588
28,126.828,76.8277
28,129.973,79.9726
28,133.196,83.1956
28,136.499,86.4985
28,139.883,89.8833
28,143.352,93.3521
28,146.907,96.9068
28,150.55,100.55
28,154.283,104.283
28,158.109,108.109
28,162.029,112.029
28,166.047,116.047
28,170.165,120.165
28,174.385,124.385
28,178.709,128.709
28,183.14,133.14
28,187.682,137.682
28,192.336,142.336
28,197.105,147.105
28,201.993,151.993
28,207.002,157.002
28,212.135,162.135
28,217.395,167.395
28,222.786,172.786
28,228.311,178.311
28,233.972,183.972
28,239.774,189.774
28,245.72,195.72
28,251.813,201.813
28,258.057,208.057
28,264.456,214.456
28,271.014,221.014
28,277.735,227.735
28,284.622,234.622
28,291.68,241.68
28,298.912,248.912
28,306.325,256.325
28,313.921,263.921
28,321.705,271.705
28,329.683,279.683
28,337.858,287.858
28,346.236,296.236
28,354.821,304.821
28,363.62,313.62
28,372.637,322.637
28,381.877,331.877
28,391.347,341.347
28,401.051,351.051
28,410.996,360.996
28,421.188,371.188
28,431.632,381.632
28,442.336,392.336
28,453.304,403.304
28,464.545,414.545
28,476.065,426.065
28,487.87,437.87
28,499.968,449.968
28,512.366,462.366
28,525.071,475.071
28,538.091,488.091
28,551.434,501.677
28,565.109,516.053
28,579.122,531.236
29,4.31688,0
29,4.42393,1.4146e-37
29,4.53363,5.91417e-37
29,4.64605,2.32128e-36
29,4.76126,9.02403e-36
29,4.87933,3.48562e-35
29,5.00032,1.33787e-34
29,5.12432,5.1023e-34
29,5.25139,1.93327e-33
29,5.38161,7.27695e-33
29,5.51506,2.72078e-32
29,5.65182,1.01037e-31
29,5.79197,3.72613e-31
29,5.93559,1.36454e-30
29,6.08278,4.96151e-30
29,6.23362,1.79099e-29
29,6.38819,6.41759e-29
29,6.5466,2.28246e-28
29,6.70894,8.05626e-28
29,6.87531,2.8217e-27
29,7.0458,9.80577e-27
29,7.22051,3.38059e-26
29,7.39956,1.15608e-25
29,7.58305,3.92113e-25
29,7.77109,1.31888e-24
29,7.9638,4.39861e-24
29,8.16128,1.45438e-23
29,8.36365,4.76692e-23
29,8.57105,1.54857e-22
29,8.78359,4.98535e-22
29,9.0014,1.59027e-21
29,9.22461,5.02566e-21
29,9.45336,1.57325e-20
29,9.68778,4.87772e-20
29,9.92801,1.49757e-19
29,10.1742,4.55241e-19
29,10.4265,1.36997e-18
29,10.685,4.08061e-18
29,10.95,1.20286e-17
29,11.2215,3.50843e-17
29,11.4998,1.01238e-16
29,11.785,2.8896e-16
29,12.0772,8.1568e-16
29,12.3767,2.27677e-15
29,12.6836,6.28287e-15
29,12.9981,1.71382e-14
29,13.3204,4.62021e-14
29,13.6507,1.23076e-13
29,13.9892,3.23912e-13
29,14.3361,8.42056e-13
29,14.6916,2.16192e-12
29,15.0559,5.48084e-12
29,15.4293,1.37178e-11
29,15.8119,3.38903e-11
29,16.204,8.26306e-11
29,16.6058,1.98794e-10
29,17.0176,4.71833e-10
29,17.4396,1.10463e-09
29,17.872,2.55042e-09
29,18.3152,5.8063e-09
29,18.7694,1.30318e-08
29,19.2348,2.88303e-08
29,19.7118,6.28588e-08
29,20.2006,1.35045e-07
29,20.7015,2.85838e-07
29,21.2149,5.95963e-07
29,21.7409,1.2238e-06
29,22.28,2.47472e-06
29,22.8325,4.92726e-06
29,23.3987,9.65803e-06
29,23.9789,1.86345e-05
29,24.5736,3.53864e-05
29,25.1829,6.61297e-05
29,25.8074,0.000121604
29,26.4473,0.000220014
29,27.1032,0.000391617
29,27.7753,0.000685723
29,28.464,0.00118109
29,29.1698,0.00200096
29,29.8932,0.00333425
29,30.6344,0.00546453
29,31.3941,0.00880839
29,32.1726,0.0139647
29,32.9704,0.0217757
29,33.788,0.0333991
29,34.6258,0.0503906
29,35.4844,0.0747919
29,36.3644,0.109219
29,37.2661,0.156943
29,38.1902,0.221951
29,39.1372,0.308977
29,40.1077,0.423492
29,41.1023,0.571643
29,42.1215,0.76013
29,43.166,0.99603
29,44.2364,1.28656
29,45.3334,1.6388
29,46.4575,2.05941
29,47.6095,2.5543
29,48.7901,3.12842
29,50,3.78548
29,51.2399,4.52785
29,52.5105,5.3565
29,53.8126,6.27102
29,55.147,7.26978
29,56.5145,8.35009
29,57.9159,9.50845
29,59.3521,10.7409
29,60.8239,12.0431
29,62.3321,13.4108
29,63.8778,14.8401
29,65.4618,16.3272
29,67.0851,17.8691
29,68.7486,19.4631
29,70.4534,21.1074
29,72.2005,22.8004
29,73.9908,24.5414
29,75.8256,26.3299
29,77.7059,28.166
29,79.6328,30.05
29,81.6075,31.9827
29,83.6311,33.9649
29,85.705,35.9978
29,87.8302,38.0828
29,90.0082,40.2213
29,92.2401,42.415
29,94.5275,44.6659
29,96.8715,46.9758
29,99.2736,49.347
29,101.735,51.7817
29,104.258,54.2825
29,106.843,56.852
29,109.493,59.4929
29,112.208,62.208
29,114.991,64.9905
29,117.842,67.842
29,120.764,70.7641
29,123.759,73.7588
29,126.828,76.8277
29,129.973,79.9726
29,133.196,83.1956
29,136.499,86.4985
29,139.883,89.8833
29,143.352,93.3521
29,146.907,96.9068
29,150.55,100.55
29,154.283,104.283
29,158.109,108.109
29,162.029,112.029
29,166.047,116.047
29,170.165,120.165
29,174.385,124.385
29,178.709,128.709
29,183.14,133.14
29,187.682,137.682
29,192.336,142.336
29,197.105,147.105
29,201.993,151.993
29,207.002,157.002
29,212.135,162.135
29,217.395,167.395
29,222.786,172.786
29,228.311,178.311
29,233.972,183.972
29,239.774,189.774
29,245.72,195.72
29,251.813,201.813
29,258.057,208.057
29,264.456,214.456
29,271.014,221.014
29,277.735,227.735
29,284.622,234.622
29,291.68,241.68
29,298.912,248.912
29,306.325,256.325
29,313.921,263.921
29,321.705,271.705
29,329.683,279.683
29,337.858,287.858
29,346.236,296.236
29,354.821,304.821
29,363.62,313.62
29,372.637,322.637
29,381.877,331.877
29,391.347,341.347
29,401.051,351.051
29,410.996,360.996
29,421.188,371.188
29,431.632,381.632
29,442.336,392.336
29,453.304,403.304
29,464.545,414.545
29,476.065,426.065
29,487.87,437.87
29,499.968,449.968
29,512.366,462.366
29,525.071,475.071
29,538.091,488.091
29,551.434,501.667
29,565.109,516.033
29,579.122,531.207
30,4.31688,0
30,4.42393,6.51843e-38
30,4.53363,2.74596e-37
30,4.64605,1.08698e-36
30,4.76126,4.26238e-36
30,4.87933,1.66079e-35
30,5.00032,6.43057e-35
30,5.12432,2.47412e-34
30,5.25139,9.45774e-34
30,5.38161,3.59172e-33
30,5.51506,1.35495e-32
30,5.65182,5.07695e-32
30,5.79197,1.88928e-31
30,5.93559,6.98159e-31
30,6.08278,2.56171e-30
30,6.23362,9.332e-30
30,6.38819,3.37472e-29
30,6.5466,1.21135e-28
30,6.70894,4.31533e-28
30,6.87531,1.52554e-27
30,7.0458,5.35109e-27
30,7.22051,1.86215e-26
30,7.39956,6.42818e-26
30,7.58305,2.20092e-25
30,7.77109,7.47315e-25
30,7.9638,2.51612e-24
30,8.16128,8.39896e-24
30,8.36365,2.77925e-23
30,8.57105,9.11536e-23
30,8.78359,2.96281e-22
30,9.0014,9.54231e-22
30,9.22461,3.0448e-21
30,9.45336,9.62394e-21
30,9.68778,3.01281e-20
30,9.92801,9.34e-20
30,10.1742,2.86689e-19
30,10.4265,8.7115e-19
30,10.685,2.62014e-18
30,10.95,7.79892e-18
30,11.2215,2.29695e-17
30,11.4998,6.6927e-17
30,11.785,1.92891e-16
30,12.0772,5.49804e-16
30,12.3767,1.54959e-15
30,12.6836,4.31776e-15
30,12.9981,1.18921e-14
30,13.3204,3.23701e-14
30,13.6507,8.70625e-14
30,13.9892,2.31337e-13
30,14.3361,6.07164e-13
30,14.6916,1.57375e-12
30,15.0559,4.02769e-12
30,15.4293,1.01762e-11
30,15.8119,2.53772e-11
30,16.204,6.24532e-11
30,16.6058,1.51648e-10
30,17.0176,3.63253e-10
30,17.4396,8.58211e-10
30,17.872,1.99946e-09
30,18.3152,4.59291e-09
30,18.7694,1.04002e-08
30,19.2348,2.3211e-08
30,19.7118,5.10475e-08
30,20.2006,1.10613e-07
30,20.7015,2.3611e-07
30,21.2149,4.96398e-07
30,21.7409,1.02774e-06
30,22.28,2.0951e-06
30,22.8325,4.20465e-06
30,23.3987,8.30607e-06
30,23.9789,1.61488e-05
30,24.5736,3.08966e-05
30,25.1829,5.81633e-05
30,25.8074,0.000107722
30,26.4473,0.000196262
30,27.1032,0.000351721
30,27.7753,0.000619946
30,28.464,0.00107466
30,29.1698,0.001832
30,29.8932,0.00307112
30,30.6344,0.00506257
30,31.3941,0.00820619
30,32.1726,0.01308
30,32.9704,0.0205014
30,33.788,0.0315998
30,34.6258,0.0479001
30,35.4844,0.0714132
30,36.3644,0.104727
30,37.2661,0.151091
30,38.1902,0.214478
30,39.1372,0.299628
30,40.1077,0.412031
30,41.1023,0.557876
30,42.1215,0.743924
30,43.166,0.977335
30,44.2364,1.26542
30,45.3334,1.61537
30,46.4575,2.03395
30,47.6095,2.52717
30,48.7901,3.10005
30,50,3.75636
30,51.2399,4.49851
30,52.5105,5.32744
30,53.8126,6.24272
30,55.147,7.24265
30,56.5145,8.32446
30,57.9159,9.48456
30,59.3521,10.7189
30,60.8239,12.023
30,62.3321,13.3927
30,63.8778,14.8238
30,65.4618,16.3126
30,67.0851,17.856
30,68.7486,19.4515
30,70.4534,21.097
30,72.2005,22.7911
30,73.9908,24.5331
30,75.8256,26.3225
30,77.7059,28.1593
30,79.6328,30.0441
30,81.6075,31.9774
30,83.6311,33.9602
30,85.705,35.9937
30,87.8302,38.0791
30,90.0082,40.2181
30,92.2401,42.4124
30,94.5275,44.6636
30,96.8715,46.974
30,99.2736,49.3456
30,101.735,51.7807
30,104.258,54.2819
30,106.843,56.8517
30,109.493,59.4929
30,112.208,62.208
30,114.991,64.9905
30,117.842,67.842
30,120.764,70.7641
30,123.759,73.7588
30,126.828,76.8277
30,129.973,79.9726
30,133.196,83.1956
30,136.499,86.4985
30,139.883,89.8833
30,143.352,93.3521
30,146.907,96.9068
30,150.55,100.55
30,154.283,104.283
30,158.109,108.109
30,162.029,112.029
30,166.047,116.047
30,170.165,120.165
30,174.385,124.385
30,178.709,128.709
30,183.14,133.14
30,187.682,137.682
30,192.336,142.336
30,197.105,147.105
30,201.993,151.993
30,207.002,157.002
30,212.135,162.135
30,217.395,167.395
30,222.786,172.786
30,228.311,178.311
30,233.972,183.972
30,239.774,189.774
30,245.72,195.72
30,251.813,201.813
30,258.057,208.057
30,264.456,214.456
30,271.014,221.014
30,277.735,227.735
30,284.622,234.622
30,291.68,241.68
30,298.912,248.912
30,306.325,256.325
30,313.921,263.921
30,321.705,271.705
30,329.683,279.683
30,337.858,287.858
30,346.236,296.236
30,354.821,304.821
30,363.62,313.62
30,372.637,322.637
30,381.877,331.877
30,391.347,341.347
30,401.051,351.051
30,410.996,360.996
30,421.188,371.188
30,431.632,381.632
30,442.336,392.336
30,453.304,403.304
30,464.545,414.545
30,476.065,426.065
30,487.87,437.87
30,499.968,449.968
30,512.366,462.366
30,525.071,475.071
30,538.091,488.091
30,551.434,501.656
30,565.109,516.014
30,579.122,531.178
31,4.31688,0
31,4.42393,2.96662e-38
31,4.53363,1.25932e-37
31,4.64605,5.02783e-37
31,4.76126,1.98883e-36
31,4.87933,7.8175e-36
31,5.00032,3.05375e-35
31,5.12432,1.18537e-34
31,5.25139,4.57182e-34
31,5.38161,1.75183e-33
31,5.51506,6.66839e-33
31,5.65182,2.52132e-32
31,5.79197,9.46816e-32
31,5.93559,3.53092e-31
31,6.08278,1.30752e-30
31,6.23362,4.8072e-30
31,6.38819,1.75458e-29
31,6.5466,6.35683e-29
31,6.70894,2.28581e-28
31,6.87531,8.15681e-28
31,7.0458,2.88819e-27
31,7.22051,1.01462e-26
31,7.39956,3.53585e-26
31,7.58305,1.2222e-25
31,7.77109,4.1898e-25
31,7.9638,1.42424e-24
31,8.16128,4.80014e-24
31,8.36365,1.60378e-23
31,8.57105,5.31121e-23
31,8.78359,1.74316e-22
31,9.0014,5.66905e-22
31,9.22461,1.82662e-21
31,9.45336,5.83025e-21
31,9.68778,1.84313e-20
31,9.92801,5.7702e-20
31,10.1742,1.78863e-19
31,10.4265,5.48874e-19
31,10.685,1.66717e-18
31,10.95,5.01148e-18
31,11.2215,1.4906e-17
31,11.4998,4.38624e-17
31,11.785,1.27668e-16
31,12.0772,3.67499e-16
31,12.3767,1.04601e-15
31,12.6836,2.94339e-15
31,12.9981,8.18676e-15
31,13.3204,2.25034e-14
31,13.6507,6.11196e-14
31,13.9892,1.63993e-13
31,14.3361,4.34616e-13
31,14.6916,1.13746e-12
31,15.0559,2.93929e-12
31,15.4293,7.49785e-12
31,15.8119,1.88773e-11
31,16.204,4.68997e-11
31,16.6058,1.1496e-10
31,17.0176,2.77961e-10
31,17.4396,6.62832e-10
31,17.872,1.55856e-09
31,18.3152,3.61297e-09
31,18.7694,8.25552e-09
31,19.2348,1.85902e-08
31,19.7118,4.12485e-08
31,20.2006,9.01646e-08
31,20.7015,1.9413e-07
31,21.2149,4.11628e-07
31,21.7409,8.59408e-07
31,22.28,1.76647e-06
31,22.8325,3.574e-06
31,23.3987,7.11675e-06
31,23.9789,1.39451e-05
31,24.5736,2.68855e-05
31,25.1829,5.09932e-05
31,25.8074,9.51371e-05
31,26.4473,0.000174575
31,27.1032,0.000315042
31,27.7753,0.000559067
31,28.464,0.000975523
31,29.1698,0.00167363
31,29.8932,0.00282298
31,30.6344,0.00468129
31,31.3941,0.00763177
